Date,vol_future_2w_1,vol_future_2w_2,vol_future_2w_3,Performances glissantes 1 semaine,rendement_lag_1,garch_vol,Variation %,vol_future_2w
2025-04-25,0.0061465437442517,0.0228954143880384,0.0330096955453999,0.34,3.22,0.0144443883901793,1.335053766672489,0.0075633987069306
2025-05-02,0.0075633987069306,0.0061465437442517,0.0228954143880384,0.8,0.34,0.0089177508121689,0.9564103553297398,0.0089042124862336
2025-05-09,0.0089042124862336,0.0075633987069306,0.0061465437442517,0.71,0.8,0.0067514615631925,0.9570178386720584,0.0073552702193733
2025-05-23,0.0073552702193733,0.0089042124862336,0.0075633987069306,1.04,0.71,0.0059956073119033,0.356702065767811,0.009688395119936
2025-05-30,0.009688395119936,0.0073552702193733,0.0089042124862336,0.02,1.04,0.0061102541795869,-0.2095687194822448,0.0097082439194738
2025-06-06,0.0097082439194738,0.009688395119936,0.0073552702193733,1.37,0.02,0.0062331514976116,2.6771321123646885,0.0077336925203941
2025-06-13,0.0077336925203941,0.0097082439194738,0.009688395119936,0.09,1.37,0.0067938254251355,0.4252858141402083,0.0104596845076703
2025-06-20,0.0104596845076703,0.0077336925203941,0.0097082439194738,1.09,0.09,0.0063124246054267,-3.347571602115007,0.008631338250816
2025-07-04,0.008631338250816,0.0104596845076703,0.0077336925203941,1.0,1.09,0.0062706554875629,3.0745457451910374,0.0064734071399843
2025-07-11,0.0064734071399843,0.008631338250816,0.0104596845076703,0.7,1.0,0.0061262196126892,2.005995393682669,0.0079677474859586
2025-07-18,0.0079677474859586,0.0064734071399843,0.008631338250816,0.59,0.7,0.0058107277992081,0.3549332240589509,0.0080049984384758
2025-07-25,0.0080049984384758,0.0079677474859586,0.0064734071399843,0.96,0.59,0.0056934059266444,1.554156446980759,0.0062032249677083
2025-08-01,0.0062032249677083,0.0080049984384758,0.0079677474859586,0.6,0.96,0.0059219682775608,1.3850820686691412,0.0047628772816439
2025-08-08,0.0047628772816439,0.0062032249677083,0.0080049984384758,0.64,0.6,0.0057247790972498,0.9741587007112916,0.0036400549446402
2025-08-15,0.0036400549446402,0.0047628772816439,0.0062032249677083,0.21,0.64,0.0056795444615219,0.8970585874122472,0.0041018288603987
2025-08-22,0.0041018288603987,0.0036400549446402,0.0047628772816439,0.47,0.21,0.0058577753892286,-0.3797056298333157,0.0051244511901275
2025-08-29,0.0051244511901275,0.0041018288603987,0.0036400549446402,0.34,0.47,0.0057179774606174,1.5951392254223151,0.0080996913521442
2025-09-12,0.0080996913521442,0.0051244511901275,0.0041018288603987,0.64,0.34,0.0057470719405506,-1.3757781797884785,0.0134629120178362
2025-09-19,0.0134629120178362,0.0080996913521442,0.0051244511901275,0.95,0.64,0.0056854912170466,-0.5257358728160022,0.015815498727514
2025-09-26,0.015815498727514,0.0134629120178362,0.0080996913521442,1.65,0.95,0.005907320204636,-0.4751497579366326,0.0121840059093879
2025-10-03,0.0121840059093879,0.015815498727514,0.0134629120178362,1.51,1.65,0.0074279096654341,-4.546413971925234,0.0061502032486739
2025-10-10,0.0061502032486739,0.0121840059093879,0.015815498727514,0.83,1.51,0.0074249809084978,0.4517251390212973,0.0163670400500518
2025-10-17,0.0163670400500518,0.0061502032486739,0.0121840059093879,0.26,0.83,0.0062789031447678,-2.1485640135723405,0.0174386065957117
2025-10-24,0.0174386065957117,0.0163670400500518,0.0061502032486739,2.3,0.26,0.0059660198486325,4.877152740950241,0.009153414663392
2025-10-31,0.009153414663392,0.0174386065957117,0.0163670400500518,0.89,2.3,0.009494802569558,0.9545299935658892,0.0147994932345671
2025-11-07,0.0147994932345671,0.009153414663392,0.0174386065957117,0.94,0.89,0.0070257349090823,-0.0374937339449821,0.0172652830848497
2025-11-14,0.0172652830848497,0.0147994932345671,0.009153414663392,1.87,0.94,0.0062652152127024,-3.7720917665792655,0.0138875843831819
2025-11-21,0.0138875843831819,0.0172652830848497,0.0147994932345671,1.57,1.87,0.0081432328889745,-2.645323626906404,0.0089300055991023
2025-11-28,0.0089300055991023,0.0138875843831819,0.0172652830848497,1.18,1.57,0.0077652038832961,1.3392851396063945,0.0039458839313897
2025-12-05,0.0039458839313897,0.0089300055991023,0.0138875843831819,0.45,1.18,0.0068325667738802,-0.52671305797789,0.0090733125152834
2025-12-12,0.0090733125152834,0.0039458839313897,0.0089300055991023,0.33,0.45,0.0060033272705207,0.5484558844865983,0.00890643522143364
2025-12-19,0.00890643522143364,0.0090733125152834,0.0039458839313897,1.24,0.33,0.0058307609994632,2.368394656493167,0.003901926800608635
