Unnamed: 0.1,Unnamed: 0,filename,url,download_date,date
140.0,140.0,17-03-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-03-2023/weekly_opcvm_17_03_2023.pdf,2025-12-19 18:45:58,2023-03-17
141.0,141.0,10-03-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-03-2023/weekly_opcvm_10_03_2023.pdf,2025-12-19 18:45:53,2023-03-10
142.0,142.0,03-03-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-03-2023/weekly_opcvm_03_03_2023.pdf,2025-12-19 18:45:50,2023-03-03
143.0,143.0,24-02-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/27-02-2023/weekly_opcvm_24_02_2023.pdf,2025-12-19 18:45:57,2023-02-24
144.0,144.0,17-02-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-02-2023/weekly_opcvm_17_02_2023.pdf,2025-12-19 18:46:12,2023-02-17
145.0,145.0,10-02-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-02-2023/weekly_opcvm_10_02_2023.pdf,2025-12-19 18:46:08,2023-02-10
146.0,146.0,03-02-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-02-2023/weekly_opcvm_03_02_2023.pdf,2025-12-19 18:46:19,2023-02-03
147.0,147.0,27-01-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/30-01-2023/weekly_opcvm_27_01_2023.pdf,2025-12-19 18:46:18,2023-01-27
148.0,148.0,20-01-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/23-01-2023/weekly_opcvm_20_01_2023.pdf,2025-12-19 18:46:17,2023-01-20
149.0,149.0,06-01-2023.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/10-01-2023/weekly_opcvm_06_01_2023.pdf,2025-12-19 18:46:03,2023-01-06
150.0,150.0,31-12-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/02-01-2023/weekly_opcvm_31_12_2022.pdf,2025-12-19 18:46:02,2022-12-31
151.0,151.0,23-12-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/26-12-2022/weekly_opcvm_23_12_2022.pdf,2025-12-19 18:46:07,2022-12-23
152.0,152.0,16-12-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-12-2022/weekly_opcvm_16_12_2022.pdf,2025-12-19 18:46:15,2022-12-16
153.0,153.0,09-12-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/12-12-2022/weekly_opcvm_09_12_2022.pdf,2025-12-19 18:46:23,2022-12-09
154.0,154.0,02-12-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/05-12-2022/weekly_opcvm_02_12_2022.pdf,2025-12-19 18:46:37,2022-12-02
155.0,155.0,25-11-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/28-11-2022/weekly_opcvm_25_11_2022.pdf,2025-12-19 18:46:39,2022-11-25
156.0,156.0,21-11-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/22-11-2022/weekly_opcvm_21_11_2022.pdf,2025-12-19 18:46:24,2022-11-21
157.0,157.0,11-11-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/14-11-2022/weekly_opcvm_11_11_2022.pdf,2025-12-19 18:46:26,2022-11-11
158.0,158.0,04-11-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/09-11-2022/weekly_opcvm_04_11_2022.pdf,2025-12-19 18:46:35,2022-11-04
159.0,159.0,28-10-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/31-10-2022/weekly_opcvm_28_10_2022.pdf,2025-12-19 18:46:33,2022-10-28
160.0,160.0,21-10-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/24-10-2022/weekly_opcvm_21_10_2022.pdf,2025-12-19 18:46:36,2022-10-21
161.0,161.0,14-10-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/17-10-2022/weekly_opcvm_14_10_2022.pdf,2025-12-19 18:46:22,2022-10-14
162.0,162.0,07-10-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/11-10-2022/weekly_opcvm_07_10_2022.pdf,2025-12-19 18:46:29,2022-10-07
163.0,163.0,30-09-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/04-10-2022/weekly_opcvm_30_09_2022.pdf,2025-12-19 18:46:53,2022-09-30
164.0,164.0,23-09-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/26-09-2022/weekly_opcvm_23_09_2022.pdf,2025-12-19 18:46:57,2022-09-23
165.0,165.0,16-09-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/19-09-2022/weekly_opcvm_16_09_2022.pdf,2025-12-19 18:46:52,2022-09-16
166.0,166.0,09-09-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/12-09-2022/weekly_opcvm_09_09_2022.pdf,2025-12-19 18:46:51,2022-09-09
167.0,167.0,02-09-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/05-09-2022/weekly_opcvm_02_09_2022.pdf,2025-12-19 18:46:41,2022-09-02
168.0,168.0,26-08-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/29-08-2022/weekly_opcvm_26_08_2022.pdf,2025-12-19 18:46:55,2022-08-26
169.0,169.0,19-08-2022.pdf,https://www.wafagestion.com/sites/default/files/2022-08/Weekly_OPCVM_19_08_2022.pdf,2025-12-19 18:46:43,2022-08-19
170.0,170.0,12-08-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/29-08-2022/weekly_opcvm_12_08_2022.pdf,2025-12-19 18:46:47,2022-08-12
171.0,171.0,05-08-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-08-2022/weekly_opcvm_05_08_2022.pdf,2025-12-19 18:46:56,2022-08-05
172.0,172.0,29-07-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/02-08-2022/weekly_opcvm_29_07_2022.pdf,2025-12-19 18:47:01,2022-07-29
173.0,173.0,22-07-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/25-07-2022/weekly_opcvm_22_07_2022.pdf,2025-12-19 18:47:13,2022-07-22
174.0,174.0,15-07-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/18-07-2022/weekly_opcvm_15_07_2022.pdf,2025-12-19 18:47:05,2022-07-15
175.0,175.0,08-07-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/14-07-2022/weekly_opcvm_08_07_2022.pdf,2025-12-19 18:47:06,2022-07-08
176.0,176.0,01-07-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-07-2022/weekly_opcvm_01_07_2022.pdf,2025-12-19 18:47:00,2022-07-01
177.0,177.0,24-06-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/28-06-2022/weekly_opcvm_24_06_2022.pdf,2025-12-19 18:47:10,2022-06-24
178.0,178.0,17-06-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-06-2022/weekly_opcvm_17_06_2022.pdf,2025-12-19 18:47:11,2022-06-17
179.0,179.0,10-06-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-06-2022/weekly_opcvm_10_06_2022.pdf,2025-12-19 18:47:08,2022-06-10
180.0,180.0,03-06-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/07-06-2022/weekly_opcvm_03_06_2022.pdf,2025-12-19 18:47:14,2022-06-03
181.0,181.0,27-05-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/31-05-2022/weekly_opcvm_27_05_2022.pdf,2025-12-19 18:47:07,2022-05-27
182.0,182.0,20-05-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/23-05-2022/weekly_opcvm_20_05_2022.pdf,2025-12-19 18:47:29,2022-05-20
183.0,183.0,13-05-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/17-05-2022/weekly_opcvm_13_05_2022.pdf,2025-12-19 18:47:27,2022-05-13
184.0,184.0,06-05-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/10-05-2022/weekly_opcvm_06_05_2022.pdf,2025-12-19 18:47:30,2022-05-06
185.0,185.0,22-04-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/25-04-2022/weekly_opcvm_22_04_2022.pdf,2025-12-19 18:47:20,2022-04-22
186.0,186.0,15-04-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/18-04-2022/weekly_opcvm_15_04_2022.pdf,2025-12-19 18:47:31,2022-04-15
187.0,187.0,08-04-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/11-04-2022/weekly_opcvm_08_04_2022.pdf,2025-12-19 18:47:33,2022-04-08
188.0,188.0,01-04-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/04-04-2022/weekly_opcvm_01_04_2022.pdf,2025-12-19 18:47:22,2022-04-01
189.0,189.0,25-03-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/28-03-2022/weekly_opcvm_25_03_2022.pdf,2025-12-19 18:47:23,2022-03-25
190.0,190.0,18-03-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/21-03-2022/weekly_opcvm_18_03_2022.pdf,2025-12-19 18:47:17,2022-03-18
191.0,191.0,11-03-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/14-03-2022/weekly_opcvm_11_03_2022.pdf,2025-12-19 18:47:25,2022-03-11
192.0,192.0,04-03-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/07-03-2022/weekly_opcvm_04_03_2022.pdf,2025-12-19 18:47:39,2022-03-04
193.0,193.0,25-02-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/28-02-2022/weekly_opcvm_25_02_2022.pdf,2025-12-19 18:47:35,2022-02-25
194.0,194.0,18-02-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/21-02-2022/weekly_opcvm_18_02_2022.pdf,2025-12-19 18:47:50,2022-02-18
195.0,195.0,04-02-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/07-02-2022/weekly_opcvm_04_02_2022.pdf,2025-12-19 18:47:41,2022-02-04
196.0,196.0,28-01-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/31-01-2022/weekly_opcvm_28_01_2022.pdf,2025-12-19 18:47:45,2022-01-28
197.0,197.0,21-01-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/24-01-2022/weekly_opcvm_21_01_2022.pdf,2025-12-19 18:47:52,2022-01-21
198.0,198.0,14-01-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/17-01-2022/weekly_opcvm_14_01_2022.pdf,2025-12-19 18:47:42,2022-01-14
199.0,199.0,07-01-2022.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/10-01-2022/weekly_opcvm_07_01_2022.pdf,2025-12-19 18:47:38,2022-01-07
200.0,200.0,31-12-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/03-01-2022/weekly_opcvm_31_12_2021.pdf,2025-12-19 18:47:47,2021-12-31
201.0,201.0,24-12-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/27-12-2021/weekly_opcvm_24_12_2021.pdf,2025-12-19 18:47:37,2021-12-24
202.0,202.0,17-12-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-12-2021/weekly_opcvm_17_12_2021.pdf,2025-12-19 18:47:55,2021-12-17
203.0,203.0,10-12-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/14-12-2021/weekly_opcvm_10_12_2021.pdf,2025-12-19 18:48:09,2021-12-10
204.0,204.0,03-12-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-12-2021/weekly_opcvm_03_12_2021.pdf,2025-12-19 18:48:08,2021-12-03
205.0,205.0,26-11-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/30-11-2021/weekly_opcvm_26_11_2021.pdf,2025-12-19 18:47:57,2021-11-26
206.0,206.0,19-11-2021.pdf,https://www.wafagestion.com/sites/default/files/2021-11/weekly_opcvm_19_11_2021.pdf,2025-12-19 18:48:03,2021-11-19
207.0,207.0,12-11-2021.pdf,https://www.wafagestion.com/sites/default/files/2021-11/WEEKLY_OPCVM_12_11_2021.pdf,2025-12-19 18:47:59,2021-11-12
208.0,208.0,05-11-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/08-11-2021/weekly_opcvm_05_11_2021.pdf,2025-12-19 18:48:02,2021-11-05
209.0,209.0,29-10-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/01-11-2021/weekly_opcvm_29_10_2021.pdf,2025-12-19 18:48:00,2021-10-29
210.0,210.0,22-10-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/25-10-2021/weekly_opcvm_22_10_2021.pdf,2025-12-19 18:47:56,2021-10-22
211.0,211.0,15-10-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/18-10-2021/weekly_opcvm_15_10_2021.pdf,2025-12-19 18:48:06,2021-10-15
212.0,212.0,08-10-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/11-10-2021/weekly_opcvm_08_10_2021.pdf,2025-12-19 18:48:18,2021-10-08
213.0,213.0,01-10-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/04-10-2021/weekly_opcvm_01_10_2021.pdf,2025-12-19 18:48:12,2021-10-01
214.0,214.0,24-09-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/27-09-2021/weekly_opcvm_24_09_2021.pdf,2025-12-19 18:48:16,2021-09-24
215.0,215.0,17-09-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/20-09-2021/weekly_opcvm_17_09_2021.pdf,2025-12-19 18:48:19,2021-09-17
216.0,216.0,10-09-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-09-2021/weekly_opcvm_10_09_2021.pdf,2025-12-19 18:48:14,2021-09-10
217.0,217.0,03-09-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-09-2021/weekly_opcvm_03_09_2021.pdf,2025-12-19 18:48:13,2021-09-03
218.0,218.0,27-08-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/30-08-2021/weekly_opcvm_27_08_2021.pdf,2025-12-19 18:48:24,2021-08-27
219.0,219.0,23-08-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/24-08-2021/weekly_opcvm_23_08_2021.pdf,2025-12-19 18:48:23,2021-08-23
220.0,220.0,13-08-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/16-08-2021/weekly_opcvm_13_08_2021.pdf,2025-12-19 18:48:21,2021-08-13
221.0,221.0,06-08-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-08-2021/weekly_opcvm_06_08_2021.pdf,2025-12-19 18:48:17,2021-08-06
222.0,222.0,02-08-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-08-2021/weekly_opcvm_02_08_2021.pdf,2025-12-19 18:48:28,2021-08-02
223.0,223.0,23-07-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/26-07-2021/weekly_opcvm_23_07_2021.pdf,2025-12-19 18:48:31,2021-07-23
224.0,224.0,16-07-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/19-07-2021/weekly_opcvm_16_07_2021.pdf,2025-12-19 18:48:30,2021-07-16
225.0,225.0,09-07-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/12-07-2021/weekly_opcvm_09_07_2021.pdf,2025-12-19 18:48:34,2021-07-09
226.0,226.0,02-07-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/06-07-2021/weekly_opcvm_02_07_2021.pdf,2025-12-19 18:48:33,2021-07-02
227.0,227.0,24-06-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/28-06-2021/weekly_opcvm_24_06_2021.pdf,2025-12-19 18:48:27,2021-06-24
228.0,228.0,18-06-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/21-06-2021/weekly_opcvm_18_06_2021.pdf,2025-12-19 18:48:39,2021-06-18
229.0,229.0,11-06-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/14-06-2021/weekly_opcvm_11_06_2021.pdf,2025-12-19 18:48:40,2021-06-11
230.0,230.0,04-06-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/07-06-2021/weekly_opcvm_04_06_2021.pdf,2025-12-19 18:48:41,2021-06-04
231.0,231.0,28-05-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/31-05-2021/weekly_opcvm_28_05_2021.pdf,2025-12-19 18:48:35,2021-05-28
232.0,232.0,21-05-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/24-05-2021/weekly_opcvm_21_05_2021.pdf,2025-12-19 18:48:57,2021-05-21
233.0,233.0,17-05-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/19-05-2021/weekly_opcvm_17_05_2021.pdf,2025-12-19 18:49:00,2021-05-17
234.0,234.0,07-05-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/10-05-2021/weekly_opcvm_07_05_2021.pdf,2025-12-19 18:48:45,2021-05-07
235.0,235.0,30-04-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/04-05-2021/weekly_opcvm_30_04_2021.pdf,2025-12-19 18:48:54,2021-04-30
236.0,236.0,23-04-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/26-04-2021/weekly_opcvm_23_04_2021.pdf,2025-12-19 18:48:47,2021-04-23
237.0,237.0,16-04-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/19-04-2021/weekly_opcvm_16_04_2021.pdf,2025-12-19 18:48:56,2021-04-16
238.0,238.0,09-04-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/13-04-2021/weekly_opcvm_09_04_2021.pdf,2025-12-19 18:48:44,2021-04-09
239.0,239.0,02-04-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/08-04-2021/weekly_opcvm_02_04_2021.pdf,2025-12-19 18:48:58,2021-04-02
240.0,240.0,26-03-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/30-03-2021/weekly_opcvm_26_03_2021.pdf,2025-12-19 18:48:50,2021-03-26
241.0,241.0,19-03-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/24-03-2021/weekly_opcvm_19_03_2021.pdf,2025-12-19 18:49:04,2021-03-19
242.0,242.0,12-03-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/16-03-2021/weekly_opcvm_12_03_2021.pdf,2025-12-19 18:49:20,2021-03-12
243.0,243.0,05-03-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/10-03-2021/weekly_opcvm_05_03_2021.pdf,2025-12-19 18:49:19,2021-03-05
244.0,244.0,26-02-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/03-03-2021/weekly_opcvm_26_02_2021.pdf,2025-12-19 18:49:16,2021-02-26
245.0,245.0,19-02-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/23-02-2021/weekly_opcvm_19_02_2021.pdf,2025-12-19 18:49:14,2021-02-19
246.0,246.0,12-02-2021.pdf,https://www.wafagestion.com/sites/default/files/2021-02/WEEKLY%20OPCVM%2012_02_2021.pdf,2025-12-19 18:49:09,2021-02-12
247.0,247.0,29-01-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/02-02-2021/weekly_opcvm_29_01_2021.pdf,2025-12-19 18:49:12,2021-01-29
248.0,248.0,22-01-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/26-01-2021/weekly_opcvm_22_01_2021.pdf,2025-12-19 18:49:07,2021-01-22
249.0,249.0,15-01-2021.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/19-01-2021/weekly_opcvm_15_01_2021.pdf,2025-12-19 18:49:15,2021-01-15
250.0,250.0,08-01-2021.pdf,https://www.wafagestion.com/sites/default/files/2021-01/WEEKLY%20OPCVM%2008012021.pdf,2025-12-19 18:49:18,2021-01-08
,,19-12-2025.pdf,https://www.wafagestion.com/sites/default/files/documents-en-masse/22-12-2025/weekly_opcvm_19_12_2025.pdf,2025-12-23 00:00:05,2025-12-19
